author_id,article_id,author_num
34,4334,3
53,4335,2
20,4337,1
109,4338,2
21,4339,3
1933,4340,1
4642,4340,3
30,4340,4
2182,4340,6
2155,4340,7
48,4341,1
12,4342,7
137,4345,4
94,4346,1
4512,4347,17
7583,4347,49
103,4347,52
5593,4347,89
113,4347,120
80,4348,5
127,4349,2
100,4350,2
143,4351,3
64,4352,3
79,4353,3
3777,4353,4
2299,4354,3
270,4354,4
31,4354,5
976,4354,6
112,4355,6
40,4356,4
24,4357,2
31,4358,2
51,4359,1
4854,4359,2
62,4360,1
145,4361,1
6455,4363,2
3259,4364,3
139,4364,4
3931,4365,2
125,4365,3
5455,4366,1
2182,4366,2
1648,4366,4
5020,4366,5
2771,4366,6
5092,4366,8
735,4367,3
67,4367,5
45,4368,1
875,4370,1
918,4370,2
2475,4370,3
1864,4370,8
875,4370,9
2288,4370,11
549,4370,14
1044,4370,16
5155,4370,17
2354,4370,18
3047,4370,20
1053,4370,21
7530,4370,23
159,4370,24
3286,4370,25
3171,4370,26
434,4370,30
5020,4370,31
131,4371,1
49,4372,1
126,4374,2
144,4375,8
20,4376,1
8564,4377,3
130,4377,4
6864,4377,26
84,4377,36
47,4379,1
88,4380,2
142,4381,3
121,4383,3
991,4384,2
959,4384,5
1295,4384,6
133,4385,3
18,4386,3
18,4386,5
34,4388,2
42,4391,1
96,4392,4
21,4393,1
123,4394,2
3214,4394,5
127,4396,1
4512,4397,17
7583,4397,49
103,4397,52
5593,4397,86
113,4397,115
12,4398,1
94,4399,1
32,4400,2
2408,4400,6
902,4400,12
80,4401,3
53,4402,4
1933,4403,1
8222,4403,2
58,4403,3
5191,4403,4
30,4403,6
100,4404,3
745,4404,6
1144,4405,4
109,4406,1
137,4407,4
8271,4408,6
31,4409,2
984,4410,1
24,4410,2
959,4410,4
3326,4410,5
79,4411,2
143,4413,7
62,4414,2
792,4415,5
31,4416,1
2357,4417,13
1648,4417,17
64,4418,4
2458,4419,3
9364,4419,6
2472,4419,11
2016,4419,14
2878,4421,21
7333,4421,52
7637,4421,80
1374,4421,110
18,4422,1
145,4423,1
7946,4424,2
554,4426,1
3931,4427,2
125,4427,5
133,4428,2
12,4429,5
9079,4430,1
51,4431,3
112,4432,3
4293,4434,1
7781,4434,2
3926,4434,3
6418,4434,4
4086,4434,5
2182,4434,6
3851,4434,7
5204,4434,8
3194,4434,11
2916,4434,13
3194,4434,17
58,4434,18
47,4434,21
67,4435,1
5155,4435,2
3070,4435,4
3171,4435,5
88,4436,2
49,4437,1
45,4438,1
2357,4438,2
123,4439,1
121,4441,3
21,4442,1
131,4443,2
94,4444,2
42,4446,2
80,4447,5
3911,4447,13
137,4448,4
20,4449,1
6505,4450,2
142,4450,4
60,4451,20
3076,4451,28
3868,4451,32
9648,4451,34
79,4451,35
3783,4451,40
102,4454,1
96,4456,4
6553,4456,5
34,4457,3
127,4458,8
139,4460,4
53,4461,3
5419,4462,17
4512,4462,18
3854,4462,34
103,4462,46
113,4462,104
9009,4462,141
1461,4463,1
5692,4463,4
31,4465,1
30,4466,1
5020,4466,4
792,4467,1
31,4468,3
143,4469,1
12,4470,8
100,4472,8
134,4473,5
554,4474,2
109,4475,1
1118,4476,5
18,4477,2
147,4478,1
64,4479,2
696,4480,4
1295,4480,5
112,4481,6
24,4482,1
2182,4483,1
2364,4485,6
62,4485,13
121,4489,2
259,4490,1
148,4490,3
3194,4491,1
5204,4491,2
47,4491,3
137,4492,5
22,4493,1
133,4494,1
125,4495,5
49,4496,3
131,4497,4
4361,4497,21
21,4498,2
40,4500,1
9565,4501,1
3911,4501,5
144,4502,1
80,4503,1
66,4503,2
51,4504,1
9620,4504,2
3926,4504,3
1085,4504,4
42,4505,4
88,4506,1
8340,4507,1
67,4507,3
102,4508,2
9211,4508,3
9221,4508,5
123,4511,1
113,4512,2
45,4513,1
100,4515,3
745,4515,5
32,4516,5
48,4517,1
79,4518,3
12,4519,1
96,4520,1
60,4521,2
109,4522,4
34,4524,1
7146,4525,1
31,4525,2
7119,4525,3
1959,4525,4
127,4527,2
139,4528,4
1614,4529,1
792,4529,3
1904,4530,1
53,4531,4
104,4532,1
2299,4532,2
31,4533,1
121,4534,2
202,4535,1
143,4535,2
6231,4536,1
1933,4536,2
1115,4536,3
30,4536,4
1648,4536,5
1933,4536,6
47,4537,7
5566,4538,1
126,4538,2
18,4541,1
4521,4542,1
104,4542,2
1295,4542,4
80,4543,4
2348,4544,11
9565,4544,12
84,4544,18
64,4545,1
58,4546,1
2529,4546,2
24,4546,3
133,4547,2
137,4548,3
147,4549,1
113,4550,1
88,4551,1
45,4552,2
4781,4552,3
20,4553,1
3308,4554,56
2851,4554,68
202,4554,136
112,4555,3
42,4556,6
2364,4557,6
62,4557,9
21,4559,1
3931,4560,3
125,4560,6
49,4562,3
40,4563,4
131,4564,4
12,4565,1
6403,4566,1
123,4566,5
48,4567,1
102,4569,1
79,4570,4
148,4571,1
8340,4574,1
67,4574,2
100,4575,6
51,4576,1
127,4577,3
144,4578,4
139,4580,4
96,4581,2
94,4582,1
34,4583,2
18,4584,1
6867,4585,8
32,4585,9
31,4586,2
3519,4587,1
792,4587,2
2357,4587,3
2301,4588,1
1828,4588,2
1933,4588,3
30,4588,4
109,4589,3
88,4592,2
47,4593,1
451,4594,1
8487,4594,4
4152,4595,1
104,4595,2
3926,4595,3
7307,4595,4
113,4596,7
31,4598,2
121,4599,3
21,4600,4
126,4601,1
64,4602,2
143,4604,1
134,4606,1
147,4607,1
112,4608,2
20,4609,3
6294,4610,1
270,4610,2
3012,4610,3
2288,4610,4
1295,4610,5
9582,4610,6
1090,4612,1
53,4613,1
12,4614,3
123,4615,6
24,4616,2
45,4617,1
875,4617,2
139,4619,7
6371,4620,1
703,4620,3
6349,4620,4
49,4621,9
150,4622,3
100,4624,1
1827,4624,6
125,4625,3
79,4626,5
259,4627,1
148,4627,4
40,4628,1
735,4629,1
959,4629,3
67,4629,5
3308,4630,56
2851,4630,68
202,4630,135
131,4631,6
146,4632,1
62,4633,2
144,4634,1
1044,4635,1
793,4635,3
792,4635,5
96,4636,1
2288,4637,1
927,4637,2
1648,4637,7
51,4637,9
34,4638,2
48,4639,1
18,4640,1
31,4641,1
60,4642,1
127,4643,5
109,4645,6
102,4646,1
30,4648,1
1933,4648,4
4293,4649,1
5721,4649,2
6418,4649,3
3851,4649,4
5455,4649,5
3588,4649,7
47,4649,8
113,4650,3
121,4651,2
32,4652,7
80,4653,3
12,4654,1
959,4655,1
6371,4655,2
104,4655,6
6080,4656,7
147,4657,1
64,4659,2
31,4660,3
2288,4661,2
79,4661,5
31,4661,6
88,4662,2
24,4665,2
9873,4666,2
146,4667,1
151,4668,3
8475,4670,2
123,4670,6
20,4671,1
139,4672,4
150,4673,2
4188,4674,1
9079,4674,2
6294,4674,4
1295,4674,6
125,4675,1
3931,4675,2
42,4677,4
148,4678,7
126,4679,2
7119,4680,2
230,4680,4
697,4680,5
143,4681,4
49,4682,2
3725,4683,1
45,4683,2
3867,4684,2
131,4684,9
4361,4684,10
133,4685,1
40,4686,6
62,4687,1
53,4688,3
100,4689,1
18,4690,1
67,4691,4
113,4693,2
9103,4693,7
954,4693,12
5948,4693,14
6745,4694,1
102,4694,2
1454,4696,27
5593,4696,34
7683,4696,77
31,4696,80
9847,4696,116
7647,4696,123
3948,4696,131
144,4697,6
12,4698,1
96,4699,9
34,4700,2
109,4701,3
112,4702,1
6231,4703,1
30,4703,2
3194,4703,4
1933,4703,5
45,4704,1
2473,4704,2
31,4704,4
6371,4704,6
3194,4705,3
6418,4705,7
4293,4705,8
7742,4705,9
9221,4705,11
47,4705,13
121,4706,3
550,4707,2
2092,4707,3
1648,4707,4
51,4707,6
7088,4707,7
80,4708,3
540,4710,1
1044,4710,4
792,4710,5
94,4711,1
127,4712,2
8584,4713,1
21,4713,3
104,4715,1
67,4715,2
32,4717,1
6510,4718,10
2365,4718,26
64,4719,1
146,4720,12
20,4721,1
2103,4722,3
123,4722,6
151,4723,6
2473,4724,1
24,4724,3
133,4725,2
147,4727,4
88,4728,3
45,4729,1
31,4730,1
2182,4731,6
7835,4731,7
722,4731,9
792,4731,11
2288,4732,1
1286,4732,2
79,4732,4
40,4733,2
134,4734,4
3960,4734,7
1090,4735,1
100,4735,2
150,4736,2
67,4737,1
966,4737,2
2683,4737,3
9847,4737,4
8298,4739,1
49,4739,8
259,4743,1
148,4743,3
126,4744,2
6760,4747,1
31,4747,2
62,4748,7
1286,4750,5
6058,4750,6
131,4750,9
104,4751,1
3171,4751,4
1295,4751,6
9079,4751,7
6294,4751,8
112,4752,2
144,4753,10
53,4754,1
1933,4756,1
3286,4756,2
30,4756,4
113,4757,3
202,4757,6
350,4757,8
12,4758,1
143,4759,1
34,4761,2
109,4763,4
9565,4764,18
84,4764,24
3057,4764,26
793,4764,27
3911,4764,37
127,4765,2
80,4766,7
121,4767,2
959,4768,1
2092,4768,2
51,4768,6
792,4770,1
4407,4770,3
708,4770,5
2299,4770,6
67,4770,7
793,4770,8
1273,4770,10
96,4771,9
6000,4773,2
1340,4773,3
456,4773,4
2182,4773,8
47,4773,9
24,4774,1
3868,4775,4
146,4776,2
133,4777,2
32,4778,2
21,4779,3
3308,4780,3
139,4780,8
88,4781,1
150,4782,2
18,4783,5
42,4785,1
554,4786,2
100,4787,1
31,4788,1
4619,4789,4
1500,4789,5
735,4789,6
67,4789,7
4854,4789,8
4313,4790,4
2105,4790,8
45,4791,2
2103,4793,2
123,4793,4
147,4794,1
113,4795,3
20,4796,1
34,4797,1
350,4798,33
350,4798,34
8856,4798,57
2851,4798,69
4446,4798,139
4380,4798,141
202,4798,142
40,4800,1
9620,4800,2
148,4801,6
152,4802,1
6742,4802,6
195,4802,8
7277,4802,10
6760,4804,1
31,4804,4
1651,4805,1
7742,4805,2
2182,4805,4
3578,4805,5
8064,4805,6
4631,4805,7
875,4806,1
232,4806,2
104,4806,3
112,4809,2
49,4811,7
79,4812,2
153,4813,1
127,4814,8
792,4815,1
80,4818,5
12,4819,1
133,4821,4
131,4822,4
53,4823,4
2092,4824,1
3271,4824,2
1648,4824,3
51,4824,6
96,4825,5
125,4826,1
3931,4826,5
1104,4827,1
1933,4827,2
1341,4827,3
30,4827,4
51,4827,8
154,4828,1
144,4829,6
62,4830,2
143,4831,1
18,4832,2
2573,4832,5
88,4833,1
8240,4835,1
21,4836,3
109,4837,3
9503,4839,2
2619,4839,3
150,4839,4
793,4840,1
5711,4840,2
7539,4840,3
1933,4840,4
47,4840,5
1680,4840,7
3194,4840,8
100,4842,9
121,4843,5
31,4844,1
45,4845,2
32,4846,1
147,4848,4
7078,4848,5
259,4849,1
148,4849,2
22,4851,4
31,4852,1
678,4852,2
5711,4852,4
2683,4852,5
134,4856,3
6307,4857,1
4498,4857,3
7539,4857,4
2916,4857,5
9221,4857,6
6745,4857,7
20,4858,1
5021,4860,1
49,4861,6
153,4863,2
34,4864,1
152,4865,15
202,4867,1
143,4867,2
3931,4868,2
125,4868,4
350,4869,33
3308,4869,62
2851,4869,72
4446,4869,138
4380,4869,142
202,4869,143
79,4870,1
102,4872,1
84,4873,3
351,4876,1
792,4876,3
722,4876,5
6177,4876,6
1127,4876,8
112,4877,2
133,4878,1
126,4879,6
154,4880,3
45,4881,1
722,4881,2
5455,4882,2
959,4882,3
1933,4882,4
3868,4883,1
155,4883,2
96,4884,1
88,4885,2
66,4886,1
80,4886,5
67,4887,2
8340,4887,4
144,4888,2
6995,4888,6
2092,4889,2
4661,4889,3
51,4889,6
12,4890,6
121,4891,3
131,4893,1
64,4894,6
53,4895,2
150,4896,1
100,4897,6
21,4898,3
113,4899,4
2693,4899,15
62,4900,5
47,4901,1
32,4902,1
147,4905,3
7078,4905,4
148,4906,1
259,4906,2
109,4908,2
31,4909,3
2301,4909,4
9079,4911,1
4188,4911,2
1295,4911,6
127,4912,8
139,4913,3
24,4914,2
34,4915,2
134,4916,3
42,4917,8
7277,4919,3
7606,4919,6
7984,4919,11
152,4919,20
153,4920,1
3931,4921,7
125,4921,10
2357,4922,2
143,4923,1
49,4926,3
133,4927,1
40,4928,5
4922,4929,5
678,4930,2
5711,4930,3
31,4930,4
20,4931,1
146,4932,1
154,4933,1
121,4935,8
8613,4936,8
2182,4936,31
5139,4936,33
1127,4936,35
7831,4936,36
454,4936,39
722,4936,40
2354,4936,41
2512,4936,47
3376,4936,80
547,4936,94
1411,4936,99
1411,4936,100
2414,4936,126
79,4937,4
3047,4937,6
1510,4939,2
104,4939,3
100,4940,5
6415,4941,3
792,4941,5
6177,4941,6
6871,4942,2
150,4942,5
2619,4942,6
21,4943,2
144,4944,5
2092,4945,4
51,4945,6
12,4946,1
126,4947,2
113,4948,2
959,4948,9
3389,4948,10
722,4949,1
45,4949,2
155,4950,2
30,4951,1
6418,4951,2
112,4952,2
678,4953,1
2013,4953,2
31,4953,3
53,4954,2
5271,4955,6
542,4956,1
88,4957,1
47,4959,1
64,4961,1
34,4962,4
158,4963,1
8798,4964,3
3910,4964,4
67,4964,6
152,4965,1
96,4966,3
109,4967,3
6688,4967,4
62,4968,6
22,4969,1
42,4970,2
148,4971,3
131,4972,2
32,4973,2
143,4975,2
7090,4976,8
2962,4976,11
147,4976,15
153,4977,1
146,4978,2
40,4979,4
139,4980,4
24,4981,4
31,4982,1
3171,4982,3
2791,4983,3
7443,4983,5
150,4984,1
133,4987,2
8502,4988,1
159,4988,2
826,4989,1
9241,4989,2
3694,4989,3
67,4989,7
3194,4989,8
9722,4989,9
8298,4990,3
155,4992,3
21,4993,1
20,4994,1
49,4995,4
3308,4996,59
2851,4996,70
202,4996,139
51,4997,1
112,4998,2
4233,4998,5
113,4999,4
31,5000,3
3931,5001,7
125,5001,10
4619,5002,1
45,5002,2
4480,5002,3
134,5003,3
102,5004,1
7539,5006,1
792,5006,5
2182,5006,6
7119,5006,9
4398,5006,10
79,5007,1
4371,5008,2
100,5008,7
2503,5008,13
2182,5009,1
104,5009,2
12,5010,2
34,5011,2
121,5012,2
7831,5014,1
1218,5014,3
1986,5014,5
3111,5014,9
1965,5014,11
628,5014,12
703,5014,14
1461,5015,6
148,5015,8
154,5016,1
144,5017,3
64,5018,1
793,5019,2
47,5019,3
3194,5019,5
80,5020,2
8798,5023,1
3910,5023,2
51,5023,8
67,5023,12
7980,5025,2
152,5025,3
7277,5025,15
272,5025,18
910,5025,29
1936,5026,2
24,5026,4
146,5027,5
96,5028,2
6553,5028,3
62,5029,3
32,5030,3
161,5033,1
4107,5033,3
670,5033,8
88,5034,1
5020,5035,4
600,5035,5
158,5035,6
3194,5037,1
5020,5037,2
5139,5037,3
30,5037,4
1933,5037,5
4496,5038,2
20,5040,1
109,5041,2
143,5042,1
133,5043,1
2332,5044,4
139,5044,6
147,5045,4
2189,5046,2
49,5046,6
45,5047,1
875,5047,2
131,5048,3
8502,5051,1
159,5051,2
2105,5052,6
3868,5053,2
155,5053,3
7817,5055,2
4781,5055,3
792,5055,4
67,5055,6
113,5056,7
40,5057,1
153,5058,1
79,5059,2
150,5060,4
3308,5061,58
2851,5061,69
202,5061,138
134,5062,3
165,5063,1
31,5064,1
80,5066,1
53,5067,2
34,5068,6
157,5069,1
3194,5070,3
5855,5070,5
100,5072,5
6549,5072,6
51,5074,2
2092,5074,3
164,5075,1
148,5076,8
5173,5077,1
12,5077,4
125,5078,3
96,5084,1
121,5089,4
112,5090,1
163,5092,1
144,5093,3
109,5094,3
147,5096,1
20,5097,1
154,5098,1
161,5099,3
4107,5099,4
670,5099,9
2357,5100,2
68,5100,3
47,5100,5
5020,5100,6
131,5103,1
158,5104,3
419,5105,1
24,5105,3
62,5106,1
45,5107,1
143,5111,2
152,5112,1
7868,5112,4
167,5113,1
133,5114,3
3926,5115,3
30,5115,4
1933,5115,6
79,5116,4
2878,5118,47
3308,5118,62
2851,5118,72
202,5118,136
100,5119,3
40,5120,1
1963,5122,1
722,5122,2
927,5122,4
1072,5122,5
162,5123,4
993,5124,1
429,5124,5
51,5124,6
1648,5124,7
113,5125,3
5664,5125,5
49,5126,3
7022,5128,1
21,5128,3
148,5129,1
42,5130,1
31,5131,2
67,5132,4
427,5133,2
230,5133,3
230,5133,4
67,5133,6
3578,5134,5
1827,5135,5
8517,5135,6
166,5136,4
150,5137,1
2619,5137,4
1973,5138,3
9036,5138,4
8426,5138,15
7616,5138,16
1973,5138,21
1973,5138,22
34,5139,1
165,5140,2
157,5142,1
80,5143,1
164,5144,1
12,5145,2
121,5147,4
146,5148,3
53,5149,2
60,5150,1
109,5151,3
134,5152,3
139,5153,1
1234,5153,2
88,5154,3
125,5156,1
4086,5157,5
2182,5157,6
47,5157,7
45,5158,2
20,5159,2
24,5160,2
147,5161,1
96,5162,1
158,5163,2
153,5165,1
159,5166,1
104,5166,2
1090,5166,4
1295,5166,6
154,5167,1
7984,5168,2
5965,5168,10
152,5168,12
6165,5168,13
2897,5168,16
7606,5168,20
7277,5168,24
8502,5169,1
159,5169,2
32,5170,9
144,5171,7
161,5172,2
9402,5172,5
2833,5173,1
1963,5173,3
6254,5173,5
163,5173,6
1478,5173,9
112,5174,1
3926,5176,3
30,5176,4
1933,5176,6
100,5177,3
133,5179,2
21,5180,5
62,5181,1
79,5182,3
167,5183,1
67,5183,3
792,5185,3
407,5185,4
8798,5186,1
3910,5186,2
8340,5186,4
67,5186,10
104,5187,1
2299,5187,2
51,5189,5
202,5190,1
143,5190,2
3134,5191,1
148,5191,10
31,5192,1
2182,5194,1
34,5197,1
113,5198,4
80,5201,6
12,5202,1
2878,5203,21
7637,5203,78
1374,5203,105
2580,5203,149
990,5203,150
42,5204,1
6941,5206,2
3725,5206,3
7119,5206,4
1959,5206,7
3,5206,9
169,5206,10
167,5206,12
419,5206,13
31,5206,17
7257,5206,19
1637,5206,21
793,5206,22
8298,5207,3
49,5207,6
150,5209,2
8912,5210,2
102,5210,4
2580,5211,1
419,5211,4
47,5211,5
24,5213,2
164,5214,7
45,5215,1
875,5215,2
53,5217,2
139,5218,4
1118,5219,3
873,5219,22
2182,5219,26
9221,5219,43
5082,5219,53
152,5219,68
157,5220,1
166,5221,3
60,5222,3
3931,5223,6
125,5223,10
4293,5224,3
9245,5224,9
1533,5224,13
2270,5224,19
2278,5224,21
2010,5224,22
3930,5224,37
1973,5224,42
3718,5224,44
2389,5224,61
6371,5224,62
9722,5224,63
2197,5224,66
550,5224,68
2299,5224,69
959,5224,71
3218,5224,90
5086,5224,99
121,5224,100
3930,5224,134
2182,5224,142
954,5224,144
20,5225,1
88,5226,1
109,5227,1
4521,5229,1
104,5229,2
2354,5229,4
1295,5229,5
32,5230,9
154,5231,1
144,5232,5
3623,5232,6
147,5233,1
167,5237,1
67,5237,3
84,5238,3
148,5241,4
153,5242,1
96,5243,1
158,5244,2
3259,5244,7
5419,5246,19
4512,5246,20
7583,5246,51
103,5246,55
113,5246,116
12,5247,1
165,5249,4
161,5250,6
163,5251,1
1285,5252,21
924,5252,43
1219,5252,49
5451,5252,80
195,5252,91
3907,5252,105
27,5252,121
1411,5252,133
1411,5252,134
1411,5252,136
2182,5254,3
1933,5254,4
30,5254,5
6540,5254,7
112,5255,7
143,5256,2
7637,5256,5
1411,5257,1
80,5257,3
3492,5258,2
49,5258,4
1648,5259,2
2092,5259,3
51,5259,6
21,5260,3
31,5262,2
34,5263,1
792,5264,1
735,5266,1
67,5266,2
62,5267,2
170,5269,2
164,5270,5
434,5270,6
40,5271,4
42,5272,2
5204,5273,1
3725,5273,2
419,5273,5
4781,5273,6
169,5273,9
7119,5273,10
150,5274,1
9211,5275,1
102,5275,2
109,5276,2
53,5277,2
20,5278,1
24,5279,3
8492,5281,1
2182,5282,3
5455,5282,4
3194,5283,2
2372,5283,3
47,5283,5
2182,5283,6
32,5284,7
166,5285,3
9079,5286,1
4188,5286,2
1295,5286,6
45,5287,2
139,5288,2
146,5290,2
7307,5291,2
104,5291,3
708,5291,4
1390,5292,1
7001,5292,3
100,5292,8
171,5294,1
112,5295,2
80,5296,1
8010,5297,1
2779,5297,2
148,5299,3
113,5300,2
792,5300,8
96,5301,1
125,5302,2
158,5304,1
88,5305,4
51,5307,1
826,5307,2
195,5308,6
7277,5308,10
7119,5308,15
152,5308,18
12,5309,1
62,5310,1
6307,5311,2
30,5311,3
1933,5311,6
144,5312,3
167,5313,1
67,5313,3
2408,5314,1
79,5314,4
1286,5314,9
147,5315,2
7078,5315,4
3595,5316,2
114,5316,3
163,5316,4
1478,5316,6
34,5317,2
133,5318,2
726,5318,4
154,5321,1
2878,5322,21
7333,5322,51
7637,5322,79
1374,5322,109
5651,5323,3
102,5324,1
1592,5324,2
5020,5324,3
31,5326,2
161,5328,1
8798,5329,1
3910,5329,2
67,5329,6
170,5330,1
169,5331,1
9582,5331,2
8584,5332,1
21,5332,3
164,5333,1
143,5334,2
150,5335,3
153,5336,4
540,5337,5
792,5337,6
2771,5337,7
49,5338,2
927,5338,6
8543,5338,11
53,5339,2
40,5340,5
810,5341,2
439,5341,4
60,5342,13
966,5342,24
2731,5342,26
24,5344,2
121,5345,5
47,5346,5
166,5347,1
9241,5349,1
104,5349,2
735,5349,4
32,5350,4
109,5351,2
9306,5352,2
148,5353,8
146,5354,2
45,5355,1
133,5356,1
3096,5357,25
5191,5357,52
5237,5357,57
80,5357,113
12,5358,5
165,5359,5
1583,5359,6
125,5360,1
113,5361,1
2182,5363,2
678,5363,3
163,5363,4
842,5363,5
1963,5363,6
976,5363,10
1478,5363,11
102,5364,1
1340,5364,2
5082,5366,1
3475,5366,15
113,5366,21
195,5366,22
1118,5366,35
152,5366,51
5488,5367,3
31,5367,4
1933,5368,1
5338,5368,2
2182,5368,4
30,5368,5
157,5369,1
3194,5369,2
144,5370,1
100,5371,7
171,5372,1
112,5373,6
419,5374,2
1085,5374,5
678,5374,6
959,5374,9
927,5374,11
2002,5374,12
4781,5374,17
550,5374,19
9062,5374,20
966,5374,22
230,5374,23
2182,5374,25
2821,5374,29
2197,5374,33
4616,5374,35
7687,5374,36
793,5374,39
793,5374,40
1963,5374,42
1503,5374,43
128,5374,51
128,5374,52
1090,5374,54
31,5374,55
31,5374,56
31,5374,57
31,5374,58
2473,5374,59
51,5374,60
959,5374,61
959,5374,62
2683,5374,64
1637,5374,65
735,5374,66
4433,5374,67
9057,5374,68
722,5374,70
875,5374,71
875,5374,72
8468,5374,73
3271,5374,75
3519,5374,76
172,5375,2
34,5376,2
167,5377,1
67,5377,3
79,5380,3
2288,5382,2
2092,5382,3
550,5382,4
927,5382,7
1648,5382,9
51,5382,10
170,5383,2
21,5384,2
96,5385,4
67,5386,1
8798,5386,3
147,5389,6
88,5390,1
62,5391,6
24,5392,1
3282,5393,1
139,5393,3
158,5394,3
3194,5395,1
3588,5395,2
169,5395,3
162,5396,2
154,5397,1
1411,5398,3
80,5398,5
53,5399,2
49,5400,2
153,5402,2
164,5404,2
150,5405,2
1941,5405,3
4512,5406,18
7583,5406,54
103,5406,57
5593,5406,90
113,5406,115
792,5407,1
419,5407,2
8340,5407,5
6126,5407,6
143,5408,2
60,5410,1
47,5411,1
166,5412,4
134,5415,8
45,5416,1
109,5417,3
722,5418,1
31,5418,2
6307,5418,3
3769,5418,4
273,5418,5
6228,5418,7
2988,5418,8
2357,5418,9
3519,5418,10
68,5418,12
1072,5418,16
1390,5418,17
12,5419,5
40,5420,1
3687,5421,2
4781,5421,4
31,5421,6
104,5421,7
148,5423,6
133,5424,4
173,5426,1
146,5427,1
2305,5429,1
31,5429,2
79,5431,3
32,5432,1
171,5433,3
6078,5433,4
125,5434,3
153,5436,3
100,5438,8
144,5439,7
42,5440,2
1705,5440,3
841,5441,5
157,5441,13
34,5442,2
30,5443,1
5721,5443,2
364,5443,4
8531,5443,5
121,5444,3
169,5445,4
7119,5445,5
826,5445,8
6760,5445,12
8903,5445,14
4476,5445,15
735,5445,16
6371,5445,18
104,5445,19
2182,5445,22
1637,5445,24
735,5446,2
427,5446,3
230,5446,6
1115,5446,7
9722,5446,8
2473,5446,10
67,5446,11
21,5447,1
170,5448,5
5419,5449,17
4512,5449,18
3854,5449,36
103,5449,50
113,5449,111
9009,5449,147
167,5450,1
67,5450,3
9036,5451,1
172,5452,3
6769,5453,11
3855,5453,18
7102,5453,27
1420,5453,79
7484,5453,87
6037,5453,88
8648,5453,97
2495,5453,101
7257,5453,105
60,5454,2
6379,5455,3
51,5455,7
80,5456,5
9910,5457,2
966,5457,3
3926,5457,5
1295,5457,6
4082,5458,3
96,5458,4
163,5460,1
150,5461,1
112,5462,1
1115,5463,2
1933,5463,3
102,5463,5
164,5464,1
62,5465,2
88,5466,3
3943,5467,1
154,5467,2
58,5468,2
24,5468,3
1041,5468,6
133,5469,1
5208,5470,2
12,5470,5
793,5472,1
1044,5472,2
3694,5472,3
2046,5472,4
51,5472,6
2357,5472,7
8233,5472,8
139,5474,1
158,5475,1
53,5476,5
109,5477,2
3907,5478,3
2730,5478,8
143,5478,9
1349,5479,37
6411,5479,40
9780,5479,63
47,5481,1
147,5482,5
45,5484,1
792,5485,1
8517,5486,3
79,5486,5
3076,5486,7
104,5488,2
3931,5489,2
125,5489,8
166,5490,1
153,5491,1
49,5492,2
37,5493,6
1868,5494,2
31,5494,5
121,5495,3
169,5497,3
148,5498,2
165,5499,1
171,5500,1
173,5501,6
21,5502,1
5191,5503,1
31,5503,2
9366,5503,3
7199,5503,5
67,5503,6
2182,5503,8
1086,5503,9
1989,5503,10
439,5503,12
7307,5503,13
6371,5503,15
5419,5504,17
4512,5504,18
3854,5504,36
103,5504,50
113,5504,112
9009,5504,147
134,5505,3
3911,5506,2
9565,5506,14
100,5507,6
6590,5509,3
144,5510,3
172,5511,1
32,5512,11
2619,5513,3
150,5513,4
88,5514,2
170,5515,1
34,5516,1
80,5517,1
885,5517,3
154,5518,1
1454,5519,26
1926,5519,56
7683,5519,79
31,5519,82
9847,5519,119
7647,5519,127
3948,5519,136
4271,5522,1
959,5522,2
1933,5522,4
30,5522,5
167,5523,1
67,5523,3
3276,5524,3
9910,5524,4
51,5524,5
133,5525,2
7868,5526,8
152,5526,11
195,5526,13
5965,5526,24
2684,5526,35
158,5527,1
164,5528,2
12,5529,7
112,5531,7
42,5533,2
79,5534,5
1295,5535,4
102,5536,1
96,5538,2
53,5539,3
147,5540,6
62,5541,3
163,5542,1
31,5542,6
109,5543,3
148,5544,6
45,5545,1
24,5546,2
171,5549,1
2182,5550,1
434,5550,2
540,5550,4
2968,5550,6
40,5551,1
166,5552,2
49,5554,3
143,5556,1
3259,5557,1
139,5557,3
144,5558,1
165,5559,1
153,5560,4
5204,5561,1
47,5561,2
3911,5562,5
84,5562,11
150,5563,2
3931,5565,2
125,5565,4
100,5567,3
2683,5568,1
722,5568,2
7119,5568,3
21,5570,2
288,5571,2
31,5571,3
2182,5571,5
350,5572,36
350,5572,37
8856,5572,62
2851,5572,74
4446,5572,142
4380,5572,144
202,5572,145
5017,5573,4
173,5573,5
37,5574,1
88,5575,1
1640,5576,2
1648,5576,3
4781,5576,4
121,5577,4
172,5578,1
164,5579,2
170,5581,3
34,5582,1
154,5583,1
875,5584,1
6214,5584,5
1295,5584,7
3926,5584,8
32,5585,4
80,5586,2
134,5587,2
6937,5587,4
157,5588,2
133,5589,2
167,5590,1
1086,5590,3
67,5590,4
147,5591,3
113,5592,2
9103,5592,5
2182,5592,9
1592,5592,10
162,5593,1
51,5596,4
143,5597,2
40,5598,3
6491,5598,5
166,5599,5
2291,5600,1
148,5600,9
112,5601,2
62,5602,5
213,5603,14
152,5603,17
42,5604,1
109,5605,2
30,5607,1
1341,5607,2
1933,5607,4
51,5607,5
144,5608,3
158,5609,1
5020,5609,4
4854,5610,3
4469,5610,6
3394,5610,9
2182,5610,10
6466,5610,11
