author_id,author_name,cited_by
2904,Martial Van der Linden,32059
2905,masoud sayadi shahraki,14
2906,Sydney Hartz Alves,4583
2907,Yoshimasa Maeno,1396
2908,Holly Kathleen Hall,39
2909,Kemal Egemen Ozden,183
2910,Travis Mayberry,580
2911,Marek Kiliszek,502
2912,Morgan Chandler,46
2913,Wellington Akira Iwamoto,383
2914,Hiroki Tanikawa,1829
2915,Vicenç Gómez,1211
2916,Taizhi Liu,213
2917,Bruno Salvy,4299
2918,Christopher Learn,26
2919,Luisa Escobar-Hoyos,172
2920,morteza azimifar,31
2921,Kelly Lee ROGERS,1786
2922,Albert J. Wong,14498
2923,Mohamed H Emara,2810
2924,Ashley A. Anderson,1262
2925,Andrea Rivas,234
2926,Stephen E Donnelly,3101
2927,galit Shohat Ophir,1507
2928,Iva Lelios,739
2929,Matteo Gadaleta,106
2930,Jeng-Ywan Shih (施正元),605
2931,Andres Barbosa,2435
2932,Thierry Tonon,4326
2933,carlos alfonso frias quintana,79
2934,Tanja Amerstorfer (Rollett),1096
2935,Octavio Miramontes,2102
2936,Hansamali Sirinimal S,8
2937,Jader Barbosa Jr.,2356
2938,CHEN CHUN YEN,280
2939,Vladimir Makarenko,16001
2940,Maxim Ballmer,701
2941,Swapna Agarwal,59
2942,Dong-Wook Kwak,300
2943,John Shepherd,11039
2944,Christopher Pretty,1676
2945,Jacek Paziewski,553
2946,Yun Tang,105
2947,nathalie PREVOT,230
2948,Frederick Tsz-Ho Fong,118
2949,Simon Snowden,1093
2950,Erin Duncan-Oneill,1
2951,Anne Bothe Marcotte,2728
2952,Stephen R. Goldberg,1503
2953,SK ANIRBAN,109
2954,Stefania Ceruti,4285
2955,Utkarsh Doshi,216
2956,Jorjethe Roca,26
2957,Nicolas Pantano,17
2958,Nissrine Alhelou,13
2959,Moonseo Park,3055
2960,Melanie Adrian,605
2961,Yuta Tsunematsu,763
2962,Rafael Mendoza,132
2963,Lara Boyle,258
2964,Scott MacLachlan,1445
2965,Jonathan M. Galazka,1298
2966,Yu-Hao Lin (林禹豪),509
2967,Luca Guardabassi,8742
2968,Yan Jiang,1548
2969,Chang-Kui Duan,4364
2970,"Sunday E. Elaigwu, PhD",195
2971,Hans Neuner,407
2972,Tiancheng Sun,29
2973,Maria-Laura Torrente,114
2974,Dehui Han,1570
2975,Ilya Blokhin,257
2976,Irem Kurtsal Steen,20
2977,Fangfang HOU,6
2978,Hubertus Haan,184
2979,Sai-Wai Wong 王世伟,1401
2980,Emanuele Frandi,106
2981,Gazala Habib,1989
2982,Yiwei Wang,1814
2983,Bridget E. Hilbig,31
2984,XUEXIN ZHANG,42670
2985,Hyunseung Jung,61
2986,Sanaa Mohamed Fahmy Gad El-Rab,561
2987,Raphael Ponge,447
2988,Hsiang-Fu Yu,1687
2989,Raili Koivuniemi,163
2990,Abdelhakim Khatab,589
2991,Seockmo Ku,242
2992,Danielle Piuzana Mucida,645
2993,Samantha Meadows,55
2994,Antti Kelloniemi,296
2995,Antonio Cigliano,1560
2996,John Kailemia Muchena,501
2997,Ruiye Xie,1022
2998,Jose Javier Sanchez-Mondragon,5763
2999,Yeng Ming Lam,9601
3000,Mar García-Gordillo,237
3001,Elana Resnick,14
3002,Kazuhiro A. Fujita,670
3003,Alejandra Boni,1942
3004,Tomasz Kania,119
3005,Geoff Vietz,605
3006,Alaa Eleyan,656
3007,Danwei Huangfu,7833
3008,rajendra bhatia,10490
3009,Andrzej Mondzik,276
3010,Yunlong Yu,83
3011,Karen Brenda López Salazar,42
3012,Yu-Feng (Diana) Yang,170
3013,Karen Salazar,21
3014,Pascal Mailley,2268
3015,Mateusz Garbulowski,2
3016,yesenia sanchez tovar,143
3017,Nicola Sambonet,11
3018,"Jenny (Jiyeon) Lee, PhD",85521
3019,Nicole Van Der Linden,7
3020,Xiaofeng ZHU,3739
3021,Maarten Hulsmans,1945
3022,Jianqing Wang,3749
3023,Mike Aitken-Deakin,6552
3024,Duncan A Rouch,3606
3025,Davide Lavorato,367
3026,Shaahin Hessabi,905
3027,gabriele giuli,1538
3028,Corinne Vallet,147
3029,Safeer Hussain Khan,1273
3030,Gregory T. Byrd,685
3031,Eric Vernberg,8511
3032,Daniel Patrick Lukason,7
3033,Taha Bakhshpoori,494
3034,adriana ortega,2274
3035,Rajeev Attam,1096
3036,Marco Bianconi,1642
3037,Anil Baral,6
3038,Dario Krpan,41
3039,Moritz Langer,1590
3040,Thilina Buddhika,47
3041,Andrea Aghi,86
3042,Koji Iihara,4967
3043,Lawrence R Schaeffer,11100
3044,Daniel Sobral,13122
3045,Dillon C. Yost,39
3046,Anne Thoustrup Saber,2470
3047,Chunquan Li,241
3048,Hannes Krietsch,130
3049,Harm-Jan Westra,13737
3050,Milena Saqui-Salces,870
3051,T.C. Nicholas Graham,2332
3052,Michele Mattioli,474
3053,Subhash Pingale,24
3054,Onur Seref,499
3055,Lydiana Avila,7030
3056,Benedikt Lassalle-Kaiser,2873
3057,André Leroy,802
3058,Jesus Diaz-Verdejo,2542
3059,alexandros lambropoulos,1761
3060,jean scholtz,5582
3061,Katya Tentori,1381
3062,Donna Gibson,1399
3063,Mohammad Ali Taheri,841
3064,Kwon-Hyeon Kim,3043
3065,Sara Vinco,298
3066,Matthew Bull,341
3067,Youngmin Chung,189
3068,Jose Luiz Laus,1894
3069,Alison Holmes,8105
3070,Jay HyunJong Song,54
3071,hai dao,160
3072,Frank C. Lacson,278
3073,Mirza Faisal Qaseem,47
3074,James Walters,141
3075,Phil Haygarth,11397
3076,Regina Matsunaga Martin,1625
3077,Shanshui Yuan,69
3078,Carla Roberta de Oliveira Carvalho,4961
3079,Henk Huisman,361
3080,Alessandro Dell'Aquila,1811
3081,Chul-Hyun Cho,329
3082,Wanglin YAN,213
3083,Jean-Philippe Francois Gourdine (JP Gourdine),770
3084,Leonardo RUIZ MONTOYA,422
3085,Grace Ngaruiya,126
3086,Katie Shilton,2829
3087,Christopher Farrington,3128
3088,Yupeng Kong,263
3089,Juan F. Mota,1689
3090,Elaine Beddingham,132
3091,"Vinod Kumar Gupta, FWIF,FNASc, FRSC",75131
3092,John Baron,66472
3093,Minhua Wu,85
3094,Andrea Natalia Lozano Leiva,1
3095,Dragos Isvoranu,227
3096,Henry D Adams,3007
3097,Kathiresan Kandasamy,9426
3098,Yoon Pin Lim,1807
3099,Ekaterina Denkova,939
3100,Amir Ali Amiri Moghadam,264
3101,Nuri Gueven,3447
3102,archana chauhan,1362
3103,Maxwell A. Cameron,3268
3104,Satish Babu Korada,1792
3105,Catrin S Günther,577
3106,Hao Cai,1645
3107,Avner Ronen,306
3108,Vívian Ebeling Viana,25
3109,Ricardo Quintana,20
3110,Matteo Muratori,1075
3111,Yongbin Choi,18
3112,Toshiki Sasayama,94
3113,Shivani Desai,8
3114,Weidong Chen,966
3115,Marcelo Antonio Oliveira,12803
3116,Carolina Guzmán-Valenzuela,448
3117,Debjani Saha,293
3118,Simon Llewellyn,634
3119,Vyacheslav Dushenkov,11141
3120,Minoru Isomura,1833
3121,Roberto Sadao Yokoyama,238
3122,Do Thi Thanh Huong 000404,1839
3123,Michael Cuoco,187
3124,Abdulrahman Ikram Siddiq,59
3125,Gerardo E Soto,137
3126,Ariane Carla Campos de Melo,40
3127,"Fethi Bin Muhammad Belgacem, Fethi Belgacem, Fethi Bin Muhammed Belgacem, FBM Belgacem, Belgacem F M",2117
3128,Stefan Marr,404
3129,Brian Shek Kam Tse,1470
3130,Tom J.B. de Man,252
3131,Jamie E. Scalera,54
3132,Joseph Xavier Eyre,97
3133,David Rappaport,1327
3134,Matias Ruiz,186
3135,Adil A. Gangat,93
3136,Dinesh Suresh,302
3137,Asghar moshabaki,378
3138,Theodoros Tsetsenis,1755
3139,Avinash mane,21
3140,Stephanie Fore,24
3141,Olivier Nyirubugara,27
3142,Johannes Lotz,164
3143,Esuna Dugarova,92
3144,Huw Dylan,73
3145,David Vargas Alfonso,4
3146,Saurabh Chaudhary,197
3147,Robiah Yunus,5576
3148,Longlong Tu,24
3149,Elizabeth Skoropata,192
3150,Albiruni Ryan Abdul Razak,3251
3151,Ana Patrícia Figueiredo Rocha Simões,1056
3152,Masakazu Matsumoto,1545
3153,Priyamvada Jayaprakash,118
3154,Carlos D. Pérez Segarra,2959
3155,Hossein Shirani(Shirani Il Beigi),34
3156,A.H. MacDonald,60817
3157,Hwiseok Jun,75
3158,PhD Javier Garcia-Martin,527
3159,manfred wagner,5376
3160,Federico Monczor,822
3161,Alexei Kiselev,1230
3162,Xiangzhao Ai,779
3163,Ashraf Al Madhoun,1356
3164,Su Yun Kang,132
3165,Divine Angela Genuino Sumalinog,233
3166,Josef Novotný,472
3167,Fazio Vito Michele,7186
3168,Nikos Avgerinos,10
3169,Daniel Gonçalves,2161
3170,Isabel López Solera,2545
3171,Zuoheng Wang,1626
3172,Marcos A. González,15709
3173,Pietro Amedeo Modesti,12535
3174,Atte Moilanen,14350
3175,Huaqiang Du,881
3176,Wafaa Mohamed Hussein,18
3177,Arrigo Moglia,2690
3178,Chan Young Park,3745
3179,Charles Swenson,794
3180,Chellali Farouk,319
3181,Kristen Nguyen Parrish,703
3182,Beyza Mina Ordu-Akkaya,22
3183,Marco Roveri,8299
3184,Jeong Tai Kim,6101
3185,Azadeh Hatef,755
3186,Stephan Krohns,2057
3187,Ana Teixeira-Silva,48
3188,Philip Kegler,583
3189,yuqi li,658
3190,Meagan Ankney,20
3191,Kevin Sullivan,40
3192,Arzu Arslan Kelam,10
3193,caroline jung,33004
3194,Shaofei Chen,61
3195,Lennart Svensson,1722
3196,Mark Hedrick,723
3197,yacheng zhang,53
3198,Olivier Coibion,3475
3199,Alok Mathur,146
3200,Colleen Nelson,11079
3201,Johanna Anjar,263
3202,Anne Chevalier McKechnie,228
3203,Kendra Siekmans,240
3204,Kyrillos Nashed,23
3205,Atakan Benek,5
3206,Constantino Capurro,70
3207,Devon A. Hansen (Grant),163
3208,Andreas Eckert,152
3209,Gisele Pigatto,45
3210,Miguel A. Mateo,4447
3211,Gregory J. Fetzer,514
3212,Tae-Kyun (T-K) Kim,5976
3213,Roberto Chouhy Leborgne,632
3214,Rasike De Silva,89
3215,Marc Raventos,9
3216,Philip Drake,1130
3217,Richa Chaturvedi,17
3218,Abhishek Ghosh,26391
3219,Jyh-Horng Wen(溫志宏),1055
3220,Helena Garrido-Hernansaiz,136
3221,Christian Barrot,768
3222,Jan Schumacher,34026
3223,Allison Padilla-Goodman,4
3224,Salvador Guerena,109
3225,Essam El-Hashash,52
3226,Ilce Mara de Syllos Colus,2038
3227,Matthew M. Ippolito,256
3228,D. Michele Basso,11330
3229,Mohammad Bagher Ghasemian,127
3230,Nicolli Francesco,849
3231,Sushma Negi,9
3232,Kenneth L Judd,20523
3233,Mariangela Vecchiarini,45
3234,Bruno BEAUNE,217
3235,Faizal Mustapha,1906
3236,Peter A Ritchie,2735
3237,Rahme Kamil,674
3238,Mihai-Stefan Muresan,114
3239,Eric Haura,16177
3240,James S. Duncan,15439
3241,Shaban Gouda,6
3242,Ifat Kaplan-Ashiri,953
3243,Seyed Mojtaba Sadrameli,1805
3244,Arun Jagannath,733
3245,Anton Potapov,155
3246,Corson L. Cramer,43
3247,Satya Prakash Ojha,226
3248,Demetrios Mappouras,173
3249,Yu Yang Fredrik Liu,200
3250,Rebekah Moles,1330
3251,Tobias Schreck,5055
3252,Oleksii Nosko,257
3253,"Courtney Radsch, PhD",395
3254,Bernd Emonts,1221
3255,ana sofia rodriguez,239
3256,Wing Kam Liu,60411
3257,juchen zhang,60
3258,Estefanía Costa Rama,267
3259,Ana Sofia Rodrigues,97
3260,Paul Charette,1491
3261,Jan Feijen,48402
3262,Jucheng Zhang,3
3263,Lucero Ccorihuamán-Cusitito,37
3264,Ingrid Grozavu,9
3265,Maria Angela Burrell,2435
3266,Mercy Komba (PhD),82
3267,Joshua B. Williams,779
3268,WANG Chun-Lin (王春林),389
3269,Prerana Gogoi,37
3270,Ana Cristina Llorente Izquierdo,626
3271,Gang Zhou,8169
3272,Tsang-Chuan Chang,160
3273,Daniel Kaplan,18020
3274,Sabrina Curran,115
3275,Andrew Alderson,7000
3276,Shun-Li Yu,539
3277,Qiang Zhang （张强）,38923
3278,Harold Weiss,2767
3279,Matthias Krack,6614
3280,REYNOSO ROBLES RAFAEL,1643
3281,Guy Avraham,87
3282,Mariana Lara Neves,1255
3283,Basma Hussein,2
3284,michael berkman,2616
3285,Efe Camci,37
3286,Feng-Ming Yang,219
3287,Hilary L Byrne,89
3288,Lei Lu,12182
3289,Fran Sheldon,4892
3290,juan carlos de la torre zevallos,144
3291,Murat ATASOY,6
3292,Ramzy  Salim Ali Al-Waily,217
3293,Chi-Wan Lee,2798
3294,Jerry Chan,8653
3295,Arthur E. Bogan,6626
3296,Murat Atasoy,4
3297,Iovu-Adrian Biris,725
3298,Melissa Morgan Consoli,550
3299,Edward B. Brothers,3696
3300,Robert Jan Pauw,385
3301,Tsuyoshi Ikegami,178
3302,Duncan Dubugras Alcoba Ruiz,812
3303,Rachel Skaggs,14
3304,Arun Narayanaswamy,784
3305,Ricardo Batista Cândido,2
3306,Quan Leng,181
3307,Christine Maggs,7520
3308,Sinara Santos,1323
3309,Aleksandr Chuklin,390
3310,Dr. JoAnn E. Manson,300952
3311,Alison Bright,56
3312,Roman V. Yampolskiy,2897
3313,Mark Ito,14561
3314,Hannah Teichmann Prisco,138
3315,Zuhair Maroof Hussein,6
3316,Golnar Azimi,435
3317,Daniel Navarro da Rocha,87
3318,"Eduardo Andrés León, PhD",1075
3319,Kristina Bieker-Brady,614
3320,Rima Chakaroun,272
3321,mohammad ali forghani,50
3322,"Marco, Chak Yan, YU",1323
3323,"Myung Ja Kim, Ph.D.",1454
3324,Duncan M. Yoon,14
3325,Alice Carolyn McHardy,13044
3326,Sun Young Cho,2734
3327,Ileana Stoica,456
3328,Li-C. Wang,18163
3329,rabia aktas,317
3330,Asa Frostegard,12293
3331,Sara Petrin,12
3332,Ken Sakurada,136
3333,"Wang Yingkuan,Ph.D, Editor/王应宽",47717
3334,Sara Pavia,1690
3335,Mustafa Versan Kok,5221
3336,Maharram Z. Zarbaliyev @ Zarbaliev M.Z.@ ZARBALİ M.,277
3337,Jose-Ramon Fernandez-Hermida,11897
3338,Rostislav Boltyanskiy,1103
3339,DIEGO ARCHILLA SANZ,2
3340,David C. Farrow,125
3341,Emmanuel Dias-Neto,8584
3342,Kunal Chadha,66
3343,Rajkumar Sekar,33
3344,Kian Tajbakhsh,552
3345,Susana Fernandez Ruano,1388
3346,Esther M. Verhaag,103
3347,Young-Wook Yang,234
3348,Donald R. Sheehy,466
3349,Frank Doelitzscher,679
3350,David Andrew Cousins,981
3351,Jonathas Maciel,6
3352,Luc Duong,508
3353,Gourabananda Pahar,66
3354,Jae-Won Ka,2393
3355,claudio cattaneo,533
3356,Joanne Flanagan,204
3357,Yohannes Haile-Selassie,3490
3358,Mark Samaan,987
3359,Dr. Sreejith M. Nair,185
3360,Juan Díez Medrano,2638
3361,Dr. Kathryn Hinsliff-Smith,217
3362,Vasilii Semkin,150
3363,Xiaobao You,214
3364,Richard Angell,1170
3365,Amal Alhashem,1749
3366,Davide Ragozzino,5155
3367,Radwa ElShawi,216
3368,Siew Siang Chua,919
3369,Maksakova Irina,5
3370,Petra Vaiglova,366
3371,Michał Wrochna,236
3372,Mariana Rocha,278
3373,Luis Angel Ortega,954
3374,Bjarne Jensen,154
3375,Young-Seok Shon,7270
3376,Sarah Wheeler,1876
3377,Brij Ranjan Misra,4
3378,Hemin Koyi,5638
3379,Mark Caudell,173
3380,Daniel A. García-López,368
3381,Alex Fogg,65
3382,Benjamin Audit,4031
3383,Tat Dat Tô,30
3384,Gerald E. Larson,2897
3385,Abelmon da Silva Gesteira,930
3386,Bianca Almeida Pititto,325
3387,Iuliana Soriga,38
3388,Yang Geun Ho,2
3389,Robert W. Taylor,1424
3390,Raymond Joseph Rodgers,6172
3391,Peggy Barco,742
3392,Ramon Carriles,654
3393,Dr. Detlef Walter Maria Hofmann,3061
3394,Zhixing Jin,280
3395,Carole Clair,3003
3396,Taoufik Bdiri,144
3397,Paola Tellaroli,215
3398,Marek Dobosz,1016
3399,Rosario Surace,118
3400,Marleen Smits,2024
3401,John Hansen,18092
3402,Arijit Kumar Das,70
3403,Renato  Vitalino Gonçalves,627
3404,Naveed ahmed,28129
3405,Thierry Fouchet,8924
3406,Philip Emma,4889
3407,Debanjan Dasgupta,2
3408,Zafar Gilani,157
3409,Kaiming Zhou,3182
3410,Li Jun Zhang,17736
3411,Daniel Egli,398
3412,Sara Correia,382
3413,Alexandra Kirsch,956
3414,Laura Routier,5
3415,Tsung-Jung Liu,406
3416,Fengxia Liang,1124
3417,Petit Pierre-Emmanuel,1857
3418,Frank Hung Fat Leung,4759
3419,Yuki Kataoka,199
3420,Rogerio Nogueira,2801
3421,Duc-Khanh Nguyen,57
3422,Andrew Hedman,516
3423,David Northrup,1311
3424,Juan C. Murillo-Sierra,17
3425,Peng-Cheng MA,6603
3426,Andrea Caria,4181
3427,Kai-Ming Chang,294
3428,José Echegaray Franyutti,1
3429,Andrey Trepalin,39
3430,Marc Robinson-Rechavi,10735
3431,Nella Rotundo,112
3432,Mohammad Ali Molavi,163
3433,Mikhail Pyatibratov,610
3434,JAE CHUL JUNG,135
3435,Katina C. Calakos,93
3436,Tetsushi MORI,1029
3437,Alison Cook-Sather,6178
3438,Graeme Britton,1862
3439,Brook I. Bentley,87
3440,Esteban Ricalde,9
3441,Camila Cesario Fernandes,181
3442,Yong-Hwan Lee,2045
3443,Roberto Giacominelli-Stuffler,872
3444,Younes Makoudi,414
3445,Chris Della Vedova,250
3446,JOHNSON ANTONY NJOROGE,5
3447,Çağdaş KOÇAK,63
3448,Marcin Smoczyński,1
3449,Reza M. Parizi,413
3450,Javier Diaz-Castro,1496
3451,Edgar Ramirez-Laboreo,51
3452,ANTONIO TRINIDAD,1082
3453,Robert Usher Newton,36662
3454,Sun Tie-Gang,1
3455,Krzysztof Kaczmarek,174
3456,Megan Conger,4
3457,Nadia Bertolino,17
3458,Jo Armes,2485
3459,Eric D Kelsic,832
3460,Teresa Mª Monllau,228
3461,thu tran thi kim,132
3462,Robert Schwab,8377
3463,Daniel L. Marks,10146
3464,Soledad Puente,363
3465,Maria Elena Valcher,3262
3466,M. S. A. Noman Ranak,6
3467,Leyland Pitt,20942
3468,Chi-hsiu Liu,274
3469,Giorgio Capocasa,11
3470,Adem Alpaslan ALTUN,240
3471,Tonatiuh Barrientos-Gutierrez,6179
3472,Izaskun Mallona,449
3473,Fang Yuan,107
3474,Xavier Roca Maza,2837
3475,Inês Figueiredo,64
3476,Eric Mukherjee,173
3477,Pereira-Figueiredo Inês,27
3478,Filippo Martinelli Boneschi,8202
3479,Sabine Filker,474
3480,Katherine Redinius,38
3481,Jarosław A. Kalinowski,181
3482,Graham Teakle,1266
3483,Artur Schmitt,2107
3484,Shoichi Takahashi,1139
3485,Claudia Zavala-Oseguera,142
3486,Catherine Mei Ling Wong,101
3487,Christopher  B Phelps,1566
3488,Prof. Jignesh G. Bhatt,137
3489,Yasir Awad A. Eltahir,2
3490,Dr. Shekhar B. Jadhav,494
3491,Mario Zilli,363
3492,Minoru 'Shino' Shinohara,3897
3493,Hamidreza Roohafza,2542
3494,Liang Shan,2967
3495,Dr Sibaji Sarkar,146
3496,Daniel-Christoph Wagner,981
3497,Dr. Dinesh Kumar Patel,154
3498,Ali Javadzadeh,955
3499,Arnon Soffer,795
3500,Benjamin A Taylor,23
3501,Salvatore Pennisi,3728
3502,Chuan-Bao Wang,2958
3503,Edoardo Alinovi,23
3504,Kristin A. Goss,1563
3505,Nilma Cintra Leal,982
3506,Mohammed Mohi-Ud-Din,63
3507,Dunja Mrdjen,268
3508,Debra Brandon,1867
3509,Gabriela Albara Lando,31
3510,Robert W. Kolb,8252
3511,Cristiana Ileana Petcu,30
3512,Umut Simsekli,519
3513,Kevin Boland,1008
3514,Chin Eng Ong,471
3515,Dragi Kimovski,164
3516,Felix Breden,4168
3517,Rene Alfaro,4024
3518,Rocco Bellanova,414
3519,Jiangbo Zhu,1003
3520,Bingqi Yi,671
3521,SAIDULU KONDA,99
3522,Andrey Vyshedskiy,813
3523,Manas Ranjan Pradhan,177
3524,Ameya Sanjay Kulkarni,117
3525,Daniel Gallaher,5502
3526,James Hinebaugh,1077
3527,Leonidas Palios,586
3528,Eduar Herrera Murcia,457
3529,Christopher Breen,95
3530,Ildete Luisa Ferreira,1564
3531,Yi Cui,149534
3532,Stephanie Midgley,2655
3533,"Tenebe, Imokhai Theophilus",177
3534,Hitoshi Ishiwata,309
3535,maha chalhoub,125
3536,Richard W Prager,5471
3537,Fan Pan,60
3538,Christophe Frankiewicz,275
3539,Academician Alvin B. Culaba,1557
3540,Inmaculada Garrido Jurado,546
3541,Oliver Gautschi,7520
3542,Nadav Rappoport,287
3543,Mauro Toledo Marrelli,2029
3544,Laurence Amaral,352
3545,Umamaheswari Rajaji,316
3546,Concepción-María Jiménez Fernández,30
3547,Jaqueline Alcântara Marcelino da Silva,834
3548,Aseel M. Bala,44
3549,Florin Dumitru Popescu,149
3550,Justin Brathwaite,39
3551,Gianluca Severi,22422
3552,Davide Branduardi,3045
3553,Federico Ariel,1716
3554,Zhibin Liang,123
3555,Xavier Bisteau,391
3556,Fernando RODRIGUEZ DE FONSECA,18381
3557,Emiliano Acquila-Natale,21
3558,Deborah Kanter,124
3559,Cozzolino Mario,6069
3560,Jillian Ashley-Martin,382
3561,Hansol Im,31
3562,Luis Felipe Delgado-Aparicio,1951
3563,Christof Backhaus,1006
3564,Michał Lewandowski,64
3565,Luis Andres Garza,2502
3566,Andrea Picchi,5
3567,Nagy Sandor Alex,160
3568,Weerawat Runguphan,1082
3569,Roman Pevzner,1629
3570,António M. Magalhães,3008
3571,Mátyás Barczy,510
3572,Karin Svensson,152
3573,Deepti Verma,28
3574,Christopher M. A. Parlett,1906
3575,"James Burch, MS, PhD",3866
3576,Luis fernando MACIAS GARCIA,10219
3577,Erik J. Berg,1656
3578,Zhen-Yu Chen,13857
3579,Catalina Vasquez Carrillo,418
3580,Kaihe Xu,203
3581,Luke Donovan,375
3582,Katalina Vásquez,8
3583,Robert A. E. Zidek,81
3584,Ricardo Bonilla,33
3585,Kathleen Battles,412
3586,Javed Mostafa,2222
3587,Jingke Meng,4
3588,Yu-Min Kuo,11410
3589,Bjoern Poppe,1704
3590,Jessica Sidler Folsom,803
3591,ruxandra prodan,532
3592,Andrew P Holmes,30087
3593,Peter Hjort Lauritzen,3762
3594,Hunain Alam,629
3595,Manh Cuong 'MC' Nguyen,810
3596,Tapas Acharjee,731
3597,Jayanta Haldar,2243
3598,anubhav raghav,23
3599,Juan josé Cubillas Mercado,48
3600,Kirsty L. Holstead,193
3601,Ahmad Jawad Sabir,78
3602,Thomas Wehr,25169
3603,Marina Pereira Colella,324
3604,Juliane Stark,174
3605,Fernando Carbayo,626
3606,Gerhard Andersson,45930
3607,Rasoul Godini,13
3608,Utkarsh Upadhyay,519
3609,Jiangfeng Cui,27
3610,Jang Bo Shim,270
3611,Maarten Versteven,26
3612,Michael Daniel,8328
3613,I Wayan Sudana,11
3614,Oscar Andres Pinilla,187
3615,Jianping Zhou,3196
3616,Vahid Nourbakhsh,320
3617,Rene M. Bakker,1251
3618,daniel hoyer,32127
3619,Francisco Artacho-Cordón,478
3620,Sergio Garrido-Jurado,1029
3621,Jae-Yeon Won,63
3622,Kaveh Shojania,17943
3623,Michel de Almeida Silva,15501
3624,Martha Newson,213
3625,Dong-Won Jung,490
3626,karanja James,58
3627,Pierre Mercier,206
3628,Dr Azhar-ul-Haq Ali Shah,733
3629,Roald Verhoeff,276
3630,Kathleen Shive Matthews,5284
3631,Abir Ishtiaq,152
3632,Sean Spillane,69
3633,Sunwoo Jeong,51
3634,rives taylor,23
3635,Eros Pedrini,163
3636,Stefano Del Duca,1979
3637,Carlo Ungarelli,5418
3638,klaudiusz r weiss,14921
3639,Dannielle Blumenthal Ph.D.,631
3640,Vijaya Sunder M.,432
3641,Dra. Margaret Jean Hart Robertson,173
3642,David Schalliol,82
3643,Valerii Myndrul,35
3644,Erik Andreasson,4481
3645,TULIO HALLAK PANZERA,1056
3646,Carmelo Quarta,1186
3647,Michael Bachmann Nielsen,8040
3648,Hao-Cheng Thong,182
3649,shengan li,176
3650,Roszek Katarzyna,198
3651,Dr. Elanthamilan Elaiyappillai,107
3652,Adam Rieger,87
3653,Peter Höfner,1172
3654,Paula Lindgren,423
3655,Barry Greenberg,10136
3656,Anuj Mahajan,11
3657,Charles L. Brooks III,48222
3658,Sina Moeendarbari,166
3659,Chisom Odoh,34
3660,Jennifer Candipan,22
3661,Dr Kaitano Dube,30
3662,David Seveno,991
3663,Lakshminarayanan Rajamani,3496
3664,Ito Yuri,3842
3665,Jill Schumacher,4486
3666,Faisal Hossain,3853
3667,Jitendra Nath Roy,1687
3668,Sylvia Regina Pedrosa Maestrelli,292
3669,Silvia Goicoechea,1759
3670,Ramon Ballester,293
3671,Darren De Zeeuw,8952
3672,Kanchan Biswas,2
3673,Ana Luiza Bierrenbach,2141
3674,Asier Angulo Alcalde,1
3675,Asmund Rygh,99
3676,Stefan Baumeister,1033
3677,Ka Fung Noi,275
3678,Michele Alves-Bezerra,485
3679,Stephen Ferencz,3
3680,Kathryn de Luna,156
3681,Murali Gopal Muraleedharan,38
3682,Pauline Andreu,2455
3683,Mohammad Reza Khodabakhsh,249
3684,C. David James,29375
3685,Dr Ather Farooq Khan,852
3686,Laura Helena Vega Gonzales Gil,1961
3687,Dingkun Ren,70
3688,Meikun Fan,1848
3689,Franz Gunther Kuglitsch,780
3690,Aswin Shanmugam Subramanian,132
3691,Guy André Boy,2781
3692,Ron Naaman,10285
3693,Nikolina Koporčić,28
3694,Yong-Ping Zheng,6868
3695,Sadaf Khosravifar,102
3696,Prof. Michael Caine,805
3697,Robert J Witt,1423
3698,Martina Katharina Ried,368
3699,Jakob Pietschnig,1494
3700,Yu Cao (Chris Cao),319
3701,Marcello Vichi,2467
3702,Marine Beinat,487
3703,Dinesh Pandya,6575
3704,Paolo Esposito,4693
3705,Barbara J Mills,2606
3706,Linda Gonder-Frederick,14231
3707,Boris A. Andreev,1088
3708,Michael Aagaard Seeberg,91
3709,Johannes Stegbauer,1752
3710,Tae Hyung (Tiger) Kim,9942
3711,Peter Schupp,4830
3712,Johanna Wallenius,827
3713,Ismail Erol,731
3714,Vasileios Karyotis,481
3715,Jon Helgheim Holte,62
3716,Osman Parlak,2576
3717,Moein Farokhnia,5
3718,Anthony T.C. Chan,24821
3719,Hyung-Min Kwon,2035
3720,Michelle Cain,746
3721,Krystal Literman,9
3722,Hai-Lin Wang,691
3723,Nadia Ljungberg,1900
3724,Viktor Larsson,222
3725,Xiaodong He,12350
3726,Emily S. Huff,183
3727,Ross Anderson,44155
3728,Andrew D. Hanson,22697
3729,philippe coni,297
3730,Chris Esh,2
3731,Than J. Boves,312
3732,Archana Vijayakumar,1288
3733,Florence R. Sullivan,683
3734,Erik Vickstrom,679
3735,Emanuele Ruffaldi,1268
3736,Dr. rer. nat. Mohammad Siahatgar,275
3737,Gabriel Briones,1071
